,game_num,runtime,num_players,discussion,impostor_type,innocent_type,name,agent,killer,num_turns,banished,killed,escaped,num_killed,num_escaped,duplicate_search_rate,vote_rate_for_self,vote_rate_for_killer,witness_vote_rate_for_killer,non_witness_vote_rate_for_killer,story,actions,votes,witness_during_vote,graph,graph_new_triplets_cnt,graph_replacements_cnt
0,1,732.3848612308502,5,True,AriGraphPlayer,AriGraphPlayer,Bob,llama,False,4,False,True,False,,,0.0,0.0,0.0,,0.0,"Turn #1
        Location: Kitchen
        Other Players in Kitchen: You are alone.
        Your Action: Search the fridge

You searched the fridge but didn't find the key.

Turn #2
        Location: Kitchen
        Other Players in Kitchen: You are alone.
        Your Action: Search the cabinets

You found the key in the cabinets! Find the door and escape to win the game.

Turn #3
        Location: Kitchen
        Other Players in Kitchen: You are alone.
        Your Action: Go to the Hallway

Regan was killed! Now the group will have a discussion about who they think the killer is. Try to be brief and tell about your suspicions. Reminder - these are active players: 
1. Bob
2. Lena
3. Tim
4. Sally
One of them is the killer and shall be banished. Discuss your suspicions, and afterwards you will vote for the killer.
Bob: ""I'm concerned because Regan was killed in the kitchen where we just were, and now I'm thinking that the killer could be one of the people who was with me in the kitchen. I'm going to vote for Tim because he's always been quiet and didn't do much when we were in the kitchen. I don't want to accuse Lena or Sally because they both seemed to be searching for the key and were trying to find a way out. But Tim's behavior seemed suspicious to me, and I think he might be the killer.""
Lena: ""I don't think the killer is among us, but if I had to choose, I'd vote for Bob. I think he's trying to deflect attention from himself by accusing Tim. His reasoning seems a bit off, and it's suspicious that he's pointing fingers at someone else.""
Tim: ""I don't think the killer is among us, but if I had to choose, I'd vote for Bob. His reasoning seems off, and it's suspicious that he's pointing fingers at me. I was quiet in the kitchen because I was searching the closet initially and didn't find any clues, I wasn't trying to hide anything. I think Bob's trying to deflect attention from himself by accusing me. I'll vote for Bob because of his suspicious behavior and motives.""
Sally: ""I'm concerned because Regan was killed in the same room as me, and now I'm thinking that the killer could be one of us who was with me in the bedroom. I don't think Bob is the killer because his initial reaction was to accuse someone else, but I think Tim is the most suspicious person right now. His reasoning that he was quiet because he was searching the closet seems a bit off, and I think he might be trying to deflect attention from himself. I'm going to vote for Tim because I think he's the most suspicious person, and I don't want to give the killer any more time to kill us.""

Here are the votes:
Bob voted to banish Tim
Lena voted to banish Bob
Tim voted to banish Lena
Sally voted to banish Tim
Tim was banished from the house!

Turn #4
        Location: Hallway
        Other Players in Hallway: Lena
        Your Action: Go to the Kitchen


You were killed by Lena! You lose.","['Search the fridge', 'Search the cabinets', 'Go to the Hallway', 'Go to the Kitchen']",['Tim'],[False],,"[5, 9, 12, 38, 5]","[1, 3, 0, 11, 24]"
1,1,732.3848612308502,5,True,AriGraphPlayer,AriGraphPlayer,Lena,llama,True,5,False,,,3,0,,0.0,0.0,,0.0,"Turn #1
        Location: Bedroom
        Other Players in Bedroom: Tim
        Your Action: Search the closet

You're the killer! You cannot search for the key. You must kill the other players.

Turn #2
        Location: Bedroom
        Other Players in Bedroom: Tim and Sally
        Your Action: Go to the Hallway

Turn #3
        Location: Hallway
        Other Players in Hallway: Tim and Regan
        Your Action: Kill Regan

You killed Regan! Good job. You have 3 left to kill.

Regan was killed! Now the group will have a discussion about who they think the killer is. Try to be brief and tell about your suspicions. Reminder - these are active players: 
1. Bob
2. Lena
3. Tim
4. Sally
One of them is the killer and shall be banished. Discuss your suspicions, and afterwards you will vote for the killer.
Bob: ""I'm concerned because Regan was killed in the kitchen where we just were, and now I'm thinking that the killer could be one of the people who was with me in the kitchen. I'm going to vote for Tim because he's always been quiet and didn't do much when we were in the kitchen. I don't want to accuse Lena or Sally because they both seemed to be searching for the key and were trying to find a way out. But Tim's behavior seemed suspicious to me, and I think he might be the killer.""
Lena: ""I don't think the killer is among us, but if I had to choose, I'd vote for Bob. I think he's trying to deflect attention from himself by accusing Tim. His reasoning seems a bit off, and it's suspicious that he's pointing fingers at someone else.""
Tim: ""I don't think the killer is among us, but if I had to choose, I'd vote for Bob. His reasoning seems off, and it's suspicious that he's pointing fingers at me. I was quiet in the kitchen because I was searching the closet initially and didn't find any clues, I wasn't trying to hide anything. I think Bob's trying to deflect attention from himself by accusing me. I'll vote for Bob because of his suspicious behavior and motives.""
Sally: ""I'm concerned because Regan was killed in the same room as me, and now I'm thinking that the killer could be one of us who was with me in the bedroom. I don't think Bob is the killer because his initial reaction was to accuse someone else, but I think Tim is the most suspicious person right now. His reasoning that he was quiet because he was searching the closet seems a bit off, and I think he might be trying to deflect attention from himself. I'm going to vote for Tim because I think he's the most suspicious person, and I don't want to give the killer any more time to kill us.""

Here are the votes:
Bob voted to banish Tim
Lena voted to banish Bob
Tim voted to banish Lena
Sally voted to banish Tim
Tim was banished from the house!

Turn #4
        Location: Hallway
        Other Players in Hallway: Bob
        Your Action: Kill Bob

You killed Bob! Good job. You have 1 left to kill.

Bob was killed! Now the group will have a discussion about who they think the killer is. Try to be brief and tell about your suspicions. Reminder - these are active players: 
1. Lena
2. Sally
One of them is the killer and shall be banished. Discuss your suspicions, and afterwards you will vote for the killer.
Lena: ""I don't think the killer is among us, but if I had to choose, I'd vote for Sally. I think she's trying to deflect attention from herself by accusing me earlier when Tim was banished. Her statement about Regan being killed in the same room as her seems a bit off, and it's suspicious that she's pointing fingers at me. I think Sally is trying to throw me off and make me the main suspect, so I'm going to vote for her.""
Sally: ""I think Lena is the killer, she seemed suspicious during the discussion because she was trying to deflect attention from herself by accusing me earlier. Her statement about me trying to throw her off and make her the main suspect seems like a clever way to make herself look innocent, but it actually makes me think she's the killer trying to manipulate us.""

Here are the votes:
Lena voted to banish Sally
Sally voted to banish Lena
There is a tie in votes, so nobody was banished.

Turn #5
        Location: Hallway
        Other Players in Hallway: Sally
        Your Action: Kill Sally

You killed Sally! Good job. You have 0 left to kill.

Game over!
        Everyone is either killed, banished, or escaped.
        Killed: 3
        Escaped: 0
        Banished: 1Game over!
        Everyone is either killed, banished, or escaped.
        Killed: 3
        Escaped: 0
        Banished: 1","['Search the closet', 'Go to the Hallway', 'Kill Regan', 'Kill Bob', 'Kill Sally']","['Bob', 'Sally']","[False, False]",,"[8, 3, 4, 15, 4, 18, 0, 7]","[2, 2, 3, 2, 0, 7, 0, 4]"
2,1,732.3848612308502,5,True,AriGraphPlayer,AriGraphPlayer,Tim,llama,False,3,True,False,False,,,0.0,0.0,1.0,,1.0,"Turn #1
        Location: Bedroom
        Other Players in Bedroom: Lena
        Your Action: Search the closet

You searched the closet but didn't find the key.

Turn #2
        Location: Bedroom
        Other Players in Bedroom: Lena and Sally
        Your Action: Go to the Hallway

Turn #3
        Location: Hallway
        Other Players in Hallway: Lena and Regan
        Your Action: Go to the Kitchen

Regan was killed! Now the group will have a discussion about who they think the killer is. Try to be brief and tell about your suspicions. Reminder - these are active players: 
1. Bob
2. Lena
3. Tim
4. Sally
One of them is the killer and shall be banished. Discuss your suspicions, and afterwards you will vote for the killer.
Bob: ""I'm concerned because Regan was killed in the kitchen where we just were, and now I'm thinking that the killer could be one of the people who was with me in the kitchen. I'm going to vote for Tim because he's always been quiet and didn't do much when we were in the kitchen. I don't want to accuse Lena or Sally because they both seemed to be searching for the key and were trying to find a way out. But Tim's behavior seemed suspicious to me, and I think he might be the killer.""
Lena: ""I don't think the killer is among us, but if I had to choose, I'd vote for Bob. I think he's trying to deflect attention from himself by accusing Tim. His reasoning seems a bit off, and it's suspicious that he's pointing fingers at someone else.""
Tim: ""I don't think the killer is among us, but if I had to choose, I'd vote for Bob. His reasoning seems off, and it's suspicious that he's pointing fingers at me. I was quiet in the kitchen because I was searching the closet initially and didn't find any clues, I wasn't trying to hide anything. I think Bob's trying to deflect attention from himself by accusing me. I'll vote for Bob because of his suspicious behavior and motives.""
Sally: ""I'm concerned because Regan was killed in the same room as me, and now I'm thinking that the killer could be one of us who was with me in the bedroom. I don't think Bob is the killer because his initial reaction was to accuse someone else, but I think Tim is the most suspicious person right now. His reasoning that he was quiet because he was searching the closet seems a bit off, and I think he might be trying to deflect attention from himself. I'm going to vote for Tim because I think he's the most suspicious person, and I don't want to give the killer any more time to kill us.""

Here are the votes:
Bob voted to banish Tim
Lena voted to banish Bob
Tim voted to banish Lena
Sally voted to banish Tim
Tim was banished from the house!


You were banished from the house. You lose.","['Search the closet', 'Go to the Hallway', 'Go to the Kitchen']",['Lena'],[False],,"[4, 3, 25, 25]","[1, 2, 4, 15]"
3,1,732.3848612308502,5,True,AriGraphPlayer,AriGraphPlayer,Regan,llama,False,3,False,True,False,,,0.0,,,,,"Turn #1
        Location: Bathroom
        Other Players in Bathroom: You are alone.
        Your Action: Search the shower

You searched the shower but didn't find the key.

Turn #2
        Location: Bathroom
        Other Players in Bathroom: You are alone.
        Your Action: Go to the Hallway

Turn #3
        Location: Hallway
        Other Players in Hallway: Lena and Tim
        Your Action: Go to the Bedroom


You were killed by Lena! You lose.","['Search the shower', 'Go to the Hallway', 'Go to the Bedroom']",[],[],,"[4, 3]","[0, 2]"
4,1,732.3848612308502,5,True,AriGraphPlayer,AriGraphPlayer,Sally,llama,False,5,False,True,False,,,0.0,0.0,0.5,,0.5,"Turn #1
        Location: Hallway
        Other Players in Hallway: You are alone.
        Your Action: Go to the Bedroom

Turn #2
        Location: Bedroom
        Other Players in Bedroom: Lena and Tim
        Your Action: Search the closet

You searched the closet but didn't find the key.

Turn #3
        Location: Bedroom
        Other Players in Bedroom: You are alone.
        Your Action: Search the pillow

You searched the pillow but didn't find the key.

Regan was killed! Now the group will have a discussion about who they think the killer is. Try to be brief and tell about your suspicions. Reminder - these are active players: 
1. Bob
2. Lena
3. Tim
4. Sally
One of them is the killer and shall be banished. Discuss your suspicions, and afterwards you will vote for the killer.
Bob: ""I'm concerned because Regan was killed in the kitchen where we just were, and now I'm thinking that the killer could be one of the people who was with me in the kitchen. I'm going to vote for Tim because he's always been quiet and didn't do much when we were in the kitchen. I don't want to accuse Lena or Sally because they both seemed to be searching for the key and were trying to find a way out. But Tim's behavior seemed suspicious to me, and I think he might be the killer.""
Lena: ""I don't think the killer is among us, but if I had to choose, I'd vote for Bob. I think he's trying to deflect attention from himself by accusing Tim. His reasoning seems a bit off, and it's suspicious that he's pointing fingers at someone else.""
Tim: ""I don't think the killer is among us, but if I had to choose, I'd vote for Bob. His reasoning seems off, and it's suspicious that he's pointing fingers at me. I was quiet in the kitchen because I was searching the closet initially and didn't find any clues, I wasn't trying to hide anything. I think Bob's trying to deflect attention from himself by accusing me. I'll vote for Bob because of his suspicious behavior and motives.""
Sally: ""I'm concerned because Regan was killed in the same room as me, and now I'm thinking that the killer could be one of us who was with me in the bedroom. I don't think Bob is the killer because his initial reaction was to accuse someone else, but I think Tim is the most suspicious person right now. His reasoning that he was quiet because he was searching the closet seems a bit off, and I think he might be trying to deflect attention from himself. I'm going to vote for Tim because I think he's the most suspicious person, and I don't want to give the killer any more time to kill us.""

Here are the votes:
Bob voted to banish Tim
Lena voted to banish Bob
Tim voted to banish Lena
Sally voted to banish Tim
Tim was banished from the house!

Turn #4
        Location: Bedroom
        Other Players in Bedroom: You are alone.
        Your Action: Go to the Hallway

Bob was killed! Now the group will have a discussion about who they think the killer is. Try to be brief and tell about your suspicions. Reminder - these are active players: 
1. Lena
2. Sally
One of them is the killer and shall be banished. Discuss your suspicions, and afterwards you will vote for the killer.
Lena: ""I don't think the killer is among us, but if I had to choose, I'd vote for Sally. I think she's trying to deflect attention from herself by accusing me earlier when Tim was banished. Her statement about Regan being killed in the same room as her seems a bit off, and it's suspicious that she's pointing fingers at me. I think Sally is trying to throw me off and make me the main suspect, so I'm going to vote for her.""
Sally: ""I think Lena is the killer, she seemed suspicious during the discussion because she was trying to deflect attention from herself by accusing me earlier. Her statement about me trying to throw her off and make her the main suspect seems like a clever way to make herself look innocent, but it actually makes me think she's the killer trying to manipulate us.""

Here are the votes:
Lena voted to banish Sally
Sally voted to banish Lena
There is a tie in votes, so nobody was banished.

Turn #5
        Location: Hallway
        Other Players in Hallway: Lena
        Your Action: Go to the Kitchen


You were killed by Lena! You lose.","['Go to the Bedroom', 'Search the closet', 'Search the pillow', 'Go to the Hallway', 'Go to the Kitchen']","['Tim', 'Lena']","[False, False]",,"[3, 5, 27, 5, 34, 36, 9, 7]","[0, 0, 5, 2, 17, 2, 11, 11]"
5,2,718.3043916225433,5,True,AriGraphPlayer,AriGraphPlayer,Lena,llama,False,2,True,False,False,,,0.0,0.0,0.0,,0.0,"Turn #1
        Location: Bathroom
        Other Players in Bathroom: Bryce
        Your Action: Search the sink

You searched the sink but didn't find the key.

Turn #2
        Location: Bathroom
        Other Players in Bathroom: Bryce and Tim
        Your Action: Search the shower

You found the key in the shower! Find the door and escape to win the game.

Bob was killed! Now the group will have a discussion about who they think the killer is. Try to be brief and tell about your suspicions. Reminder - these are active players: 
1. Lena
2. Bryce
3. Tim
4. Regan
One of them is the killer and shall be banished. Discuss your suspicions, and afterwards you will vote for the killer.
Lena: ""I think the killer is Bryce. I found the key in the shower, but Bryce was in the bathroom with me from the beginning. He could have easily been the one who killed Bob. Also, I remember in the first turn, we were in the bathroom together, and I was searching the sink. He was also in the bathroom at that time. I don't think he's telling us the whole truth about his whereabouts. I'm voting for Bryce.""
Bryce: ""I don't think Lena is the killer, she just pointed out a valid observation about my presence in the bathroom earlier. I'm not sure about Tim, but I do want to ask him about his alibi for the first turn when Lena was searching the sink. I'm voting for Lena because I think she's trying to deflect attention from herself by accusing me, but I also think she might be telling the truth about my suspicious behavior. I need to get more information from Tim before making a final decision, but for now, I'll vote for Lena.""
Tim: ""I think Lena is the killer, I have a reason to believe that Bryce could be telling the truth about his whereabouts, but Lena said she was searching the sink in the first turn, and I was in the bathroom from the beginning, but I also went to the bathroom and Lena was already there, I don't think Bryce is being completely honest with us but I also don't think he's the killer, I think Lena is, because she pointed out a suspicious behavior of Bryce but her own alibi doesn't add up, she said she was searching the sink but I was already there, I will vote for Lena.""
Regan: ""I think the killer is Lena, I'm voting for her. My reason is that she's pointing out suspicious behavior of other players, like Bryce and Tim, but her own alibi doesn't add up. She said she was searching the sink in the first turn, but Tim was already there, which makes me think she's trying to deflect attention from herself.""

Here are the votes:
Lena voted to banish Bryce
Bryce voted to banish Lena
Tim voted to banish Lena
Regan voted to banish Lena
Lena was banished from the house!


You were banished from the house. You lose.","['Search the sink', 'Search the shower']",['Bryce'],[False],,"[3, 22, 16]","[1, 3, 6]"
6,2,718.3043916225433,5,True,AriGraphPlayer,AriGraphPlayer,Bryce,llama,False,5,False,False,True,,,0.0,0.0,0.0,,0.0,"Turn #1
        Location: Bathroom
        Other Players in Bathroom: Lena
        Your Action: Search the shower

You found the key in the shower! Find the door and escape to win the game.

Turn #2
        Location: Bathroom
        Other Players in Bathroom: Lena and Tim
        Your Action: Go to the Hallway

Bob was killed! Now the group will have a discussion about who they think the killer is. Try to be brief and tell about your suspicions. Reminder - these are active players: 
1. Lena
2. Bryce
3. Tim
4. Regan
One of them is the killer and shall be banished. Discuss your suspicions, and afterwards you will vote for the killer.
Lena: ""I think the killer is Bryce. I found the key in the shower, but Bryce was in the bathroom with me from the beginning. He could have easily been the one who killed Bob. Also, I remember in the first turn, we were in the bathroom together, and I was searching the sink. He was also in the bathroom at that time. I don't think he's telling us the whole truth about his whereabouts. I'm voting for Bryce.""
Bryce: ""I don't think Lena is the killer, she just pointed out a valid observation about my presence in the bathroom earlier. I'm not sure about Tim, but I do want to ask him about his alibi for the first turn when Lena was searching the sink. I'm voting for Lena because I think she's trying to deflect attention from herself by accusing me, but I also think she might be telling the truth about my suspicious behavior. I need to get more information from Tim before making a final decision, but for now, I'll vote for Lena.""
Tim: ""I think Lena is the killer, I have a reason to believe that Bryce could be telling the truth about his whereabouts, but Lena said she was searching the sink in the first turn, and I was in the bathroom from the beginning, but I also went to the bathroom and Lena was already there, I don't think Bryce is being completely honest with us but I also don't think he's the killer, I think Lena is, because she pointed out a suspicious behavior of Bryce but her own alibi doesn't add up, she said she was searching the sink but I was already there, I will vote for Lena.""
Regan: ""I think the killer is Lena, I'm voting for her. My reason is that she's pointing out suspicious behavior of other players, like Bryce and Tim, but her own alibi doesn't add up. She said she was searching the sink in the first turn, but Tim was already there, which makes me think she's trying to deflect attention from herself.""

Here are the votes:
Lena voted to banish Bryce
Bryce voted to banish Lena
Tim voted to banish Lena
Regan voted to banish Lena
Lena was banished from the house!

Turn #3
        Location: Hallway
        Other Players in Hallway: Tim
        Your Action: Go to the Bedroom

Turn #4
        Location: Bedroom
        Other Players in Bedroom: You are alone.
        Your Action: Go to the Hallway

Turn #5
        Location: Hallway
        Other Players in Hallway: You are alone.
        Your Action: Unlock the door to escape and win the game!

You escaped the house! You win!!!

","['Search the shower', 'Go to the Hallway', 'Go to the Bedroom', 'Go to the Hallway', 'Unlock the door to escape and win the game!']",['Lena'],[False],,"[8, 71, 41, 5, 3, 4]","[11, 7, 2, 0, 1, 2]"
7,2,718.3043916225433,5,True,AriGraphPlayer,AriGraphPlayer,Bob,llama,False,2,False,True,False,,,0.0,,,,,"Turn #1
        Location: Bedroom
        Other Players in Bedroom: Regan
        Your Action: Search the pillow

You searched the pillow but didn't find the key.

Turn #2
        Location: Bedroom
        Other Players in Bedroom: Regan
        Your Action: Search the closet


You were killed by Regan! You lose.","['Search the pillow', 'Search the closet']",[],[],,[4],[1]
8,2,718.3043916225433,5,True,AriGraphPlayer,AriGraphPlayer,Tim,llama,False,7,False,False,True,,,0.5,0.0,0.0,,0.0,"Turn #1
        Location: Hallway
        Other Players in Hallway: You are alone.
        Your Action: Go to the Bathroom

Turn #2
        Location: Bathroom
        Other Players in Bathroom: Lena and Bryce
        Your Action: Go to the Hallway

Bob was killed! Now the group will have a discussion about who they think the killer is. Try to be brief and tell about your suspicions. Reminder - these are active players: 
1. Lena
2. Bryce
3. Tim
4. Regan
One of them is the killer and shall be banished. Discuss your suspicions, and afterwards you will vote for the killer.
Lena: ""I think the killer is Bryce. I found the key in the shower, but Bryce was in the bathroom with me from the beginning. He could have easily been the one who killed Bob. Also, I remember in the first turn, we were in the bathroom together, and I was searching the sink. He was also in the bathroom at that time. I don't think he's telling us the whole truth about his whereabouts. I'm voting for Bryce.""
Bryce: ""I don't think Lena is the killer, she just pointed out a valid observation about my presence in the bathroom earlier. I'm not sure about Tim, but I do want to ask him about his alibi for the first turn when Lena was searching the sink. I'm voting for Lena because I think she's trying to deflect attention from herself by accusing me, but I also think she might be telling the truth about my suspicious behavior. I need to get more information from Tim before making a final decision, but for now, I'll vote for Lena.""
Tim: ""I think Lena is the killer, I have a reason to believe that Bryce could be telling the truth about his whereabouts, but Lena said she was searching the sink in the first turn, and I was in the bathroom from the beginning, but I also went to the bathroom and Lena was already there, I don't think Bryce is being completely honest with us but I also don't think he's the killer, I think Lena is, because she pointed out a suspicious behavior of Bryce but her own alibi doesn't add up, she said she was searching the sink but I was already there, I will vote for Lena.""
Regan: ""I think the killer is Lena, I'm voting for her. My reason is that she's pointing out suspicious behavior of other players, like Bryce and Tim, but her own alibi doesn't add up. She said she was searching the sink in the first turn, but Tim was already there, which makes me think she's trying to deflect attention from herself.""

Here are the votes:
Lena voted to banish Bryce
Bryce voted to banish Lena
Tim voted to banish Lena
Regan voted to banish Lena
Lena was banished from the house!

Turn #3
        Location: Hallway
        Other Players in Hallway: Bryce
        Your Action: Go to the Bathroom

Turn #4
        Location: Bathroom
        Other Players in Bathroom: You are alone.
        Your Action: Search the shower

You found the key in the shower! Find the door and escape to win the game.

Turn #5
        Location: Bathroom
        Other Players in Bathroom: You are alone.
        Your Action: Search the shower

You found the key in the shower! Find the door and escape to win the game.

Turn #6
        Location: Bathroom
        Other Players in Bathroom: You are alone.
        Your Action: Go to the Hallway

Turn #7
        Location: Hallway
        Other Players in Hallway: You are alone.
        Your Action: The door is unlocked! Escape and win the game.


You escaped the house. You win!!!","['Go to the Bathroom', 'Go to the Hallway', 'Go to the Bathroom', 'Search the shower', 'Search the shower', 'Go to the Hallway', 'The door is unlocked! Escape and win the game.']",['Lena'],[False],,"[4, 20, 40, 5, 2, 66, 14, 3]","[0, 0, 4, 5, 2, 31, 15, 7]"
9,2,718.3043916225433,5,True,AriGraphPlayer,AriGraphPlayer,Regan,llama,True,7,False,,,1,0,,0.0,0.0,,0.0,"Turn #1
        Location: Bedroom
        Other Players in Bedroom: Bob
        Your Action: Search the pillow

You're the killer! You cannot search for the key. You must kill the other players.

Turn #2
        Location: Bedroom
        Other Players in Bedroom: Bob
        Your Action: Kill Bob

You killed Bob! Good job. You have 3 left to kill.

Bob was killed! Now the group will have a discussion about who they think the killer is. Try to be brief and tell about your suspicions. Reminder - these are active players: 
1. Lena
2. Bryce
3. Tim
4. Regan
One of them is the killer and shall be banished. Discuss your suspicions, and afterwards you will vote for the killer.
Lena: ""I think the killer is Bryce. I found the key in the shower, but Bryce was in the bathroom with me from the beginning. He could have easily been the one who killed Bob. Also, I remember in the first turn, we were in the bathroom together, and I was searching the sink. He was also in the bathroom at that time. I don't think he's telling us the whole truth about his whereabouts. I'm voting for Bryce.""
Bryce: ""I don't think Lena is the killer, she just pointed out a valid observation about my presence in the bathroom earlier. I'm not sure about Tim, but I do want to ask him about his alibi for the first turn when Lena was searching the sink. I'm voting for Lena because I think she's trying to deflect attention from herself by accusing me, but I also think she might be telling the truth about my suspicious behavior. I need to get more information from Tim before making a final decision, but for now, I'll vote for Lena.""
Tim: ""I think Lena is the killer, I have a reason to believe that Bryce could be telling the truth about his whereabouts, but Lena said she was searching the sink in the first turn, and I was in the bathroom from the beginning, but I also went to the bathroom and Lena was already there, I don't think Bryce is being completely honest with us but I also don't think he's the killer, I think Lena is, because she pointed out a suspicious behavior of Bryce but her own alibi doesn't add up, she said she was searching the sink but I was already there, I will vote for Lena.""
Regan: ""I think the killer is Lena, I'm voting for her. My reason is that she's pointing out suspicious behavior of other players, like Bryce and Tim, but her own alibi doesn't add up. She said she was searching the sink in the first turn, but Tim was already there, which makes me think she's trying to deflect attention from herself.""

Here are the votes:
Lena voted to banish Bryce
Bryce voted to banish Lena
Tim voted to banish Lena
Regan voted to banish Lena
Lena was banished from the house!

Turn #3
        Location: Bedroom
        Other Players in Bedroom: You are alone.
        Your Action: Go to the Hallway

Turn #4
        Location: Hallway
        Other Players in Hallway: You are alone.
        Your Action: Go to the Bedroom

Turn #5
        Location: Bedroom
        Other Players in Bedroom: You are alone.
        Your Action: Search the closet

You're the killer! You cannot search for the key. You must kill the other players.

Turn #6
        Location: Bedroom
        Other Players in Bedroom: You are alone.
        Your Action: Search the pillow

You're the killer! You cannot search for the key. You must kill the other players.

Turn #7
        Location: Bedroom
        Other Players in Bedroom: You are alone.
        Your Action: Go to the Hallway

Game over!
        Everyone is either killed, banished, or escaped.
        Killed: 1
        Escaped: 2
        Banished: 1Game over!
        Everyone is either killed, banished, or escaped.
        Killed: 1
        Escaped: 2
        Banished: 1","['Search the pillow', 'Kill Bob', 'Go to the Hallway', 'Go to the Bedroom', 'Search the closet', 'Search the pillow', 'Go to the Hallway']",['Lena'],[False],,"[6, 5, 8, 5, 4, 3, 8, 9]","[0, 0, 1, 5, 3, 3, 4, 4]"
