,game_num,runtime,num_players,discussion,impostor_type,innocent_type,name,agent,killer,num_turns,banished,killed,escaped,num_killed,num_escaped,duplicate_search_rate,vote_rate_for_self,vote_rate_for_killer,witness_vote_rate_for_killer,non_witness_vote_rate_for_killer,story,actions,votes,witness_during_vote,graph,graph_new_triplets_cnt,graph_replacements_cnt
0,1,543.1132624149323,5,True,Player,AriGraphPlayer,Bryce,llama,True,6,False,,,3,0,,0.0,0.0,0.0,,"Turn #1
        Location: Hallway
        Other Players in Hallway: Tim
        Your Action: Go to the Kitchen

Turn #2
        Location: Kitchen
        Other Players in Kitchen: Tim and Bob
        Your Action: Go to the Hallway

Turn #3
        Location: Hallway
        Other Players in Hallway: Bob
        Your Action: Kill Bob

You killed Bob! Good job. You have 3 left to kill.

Bob was killed! Now the group will have a discussion about who they think the killer is. Try to be brief and tell about your suspicions. Reminder - these are active players: 
1. Bryce
2. Tim
3. Lena
4. Regan
One of them is the killer and shall be banished. Discuss your suspicions, and afterwards you will vote for the killer.
Bryce: ""I think Tim seems suspicious because he was in the hallway with me and then also in the kitchen with Bob.""
Tim: ""I'm concerned about Bryce's accusations, but I don't think he's the killer. His statement seemed a bit too calculated, like he's trying to deflect attention from himself. I think I'll vote for Bryce because of his suspicious behavior and the fact that he was in the kitchen with Bob when he was killed. I'm not saying it's a certainty, but I think it's worth investigating further.""
Lena: ""I think Tim is suspicious because he mentioned that Bryce's statement seemed calculated and that he's trying to deflect attention from himself. However, I think Tim's concern about Bryce's behavior is genuine, but his comment also seems calculated, trying to turn the focus towards Bryce. I'm not sure if this means Tim is the killer, but I'm going to vote for him because I think he might be more manipulative than Bryce.""
Regan: ""I think Tim seems suspicious because his comment about Bryce's behavior seemed calculated and he's trying to deflect attention from himself. I'm not sure if this means Tim is the killer, but I think he might be more manipulative than Bryce. I'm going to vote for Tim.""

Here are the votes:
Bryce voted to banish Tim
Tim voted to banish Lena
Lena voted to banish Tim
Regan voted to banish Bryce
Tim was banished from the house!

Turn #4
        Location: Hallway
        Other Players in Hallway: Lena and Regan
        Your Action: Kill Regan

You killed Regan! Good job. You have 1 left to kill.

Regan was killed! Now the group will have a discussion about who they think the killer is. Try to be brief and tell about your suspicions. Reminder - these are active players: 
1. Bryce
2. Lena
One of them is the killer and shall be banished. Discuss your suspicions, and afterwards you will vote for the killer.
Bryce: ""I think Lena is acting a bit suspiciously since she's trying to defend herself by voting against Tim but then Regan got killed in the hallway which is where I killed Bob and I'm starting to think it might be a coincidence but it's worth investigating further I'm going to vote for Lena because I think her alibi is shaky and she's trying to deflect attention from herself.""
Lena: ""I don't think Bryce is the killer. His alibi for Regan's death seems shaky, but he could be innocent. I think I'll vote for Bryce because I want to see if he's telling the truth about his whereabouts during Bob's murder and if he has a solid excuse for not being in the kitchen when Regan was killed.""

Here are the votes:
Bryce voted to banish Lena
Lena voted to banish Bryce
There is a tie in votes, so nobody was banished.

Turn #5
        Location: Hallway
        Other Players in Hallway: You are alone.
        Your Action: Go to the Kitchen

Turn #6
        Location: Kitchen
        Other Players in Kitchen: Lena
        Your Action: Kill Lena

You killed Lena! Good job. You have 0 left to kill.

Game over!
        Everyone is either killed, banished, or escaped.
        Killed: 3
        Escaped: 0
        Banished: 1Game over!
        Everyone is either killed, banished, or escaped.
        Killed: 3
        Escaped: 0
        Banished: 1","['Go to the Kitchen', 'Go to the Hallway', 'Kill Bob', 'Kill Regan', 'Go to the Kitchen', 'Kill Lena']","['Tim', 'Lena']","[True, True]",,,
1,1,543.1132624149323,5,True,Player,AriGraphPlayer,Tim,llama,False,3,True,False,False,,,0.0,0.0,0.0,,0.0,"Turn #1
        Location: Hallway
        Other Players in Hallway: Bryce
        Your Action: Go to the Kitchen

Turn #2
        Location: Kitchen
        Other Players in Kitchen: Bryce and Bob
        Your Action: Search the cabinets

You searched the cabinets but didn't find the key.

Turn #3
        Location: Kitchen
        Other Players in Kitchen: You are alone.
        Your Action: Go to the Hallway

Bob was killed! Now the group will have a discussion about who they think the killer is. Try to be brief and tell about your suspicions. Reminder - these are active players: 
1. Bryce
2. Tim
3. Lena
4. Regan
One of them is the killer and shall be banished. Discuss your suspicions, and afterwards you will vote for the killer.
Bryce: ""I think Tim seems suspicious because he was in the hallway with me and then also in the kitchen with Bob.""
Tim: ""I'm concerned about Bryce's accusations, but I don't think he's the killer. His statement seemed a bit too calculated, like he's trying to deflect attention from himself. I think I'll vote for Bryce because of his suspicious behavior and the fact that he was in the kitchen with Bob when he was killed. I'm not saying it's a certainty, but I think it's worth investigating further.""
Lena: ""I think Tim is suspicious because he mentioned that Bryce's statement seemed calculated and that he's trying to deflect attention from himself. However, I think Tim's concern about Bryce's behavior is genuine, but his comment also seems calculated, trying to turn the focus towards Bryce. I'm not sure if this means Tim is the killer, but I'm going to vote for him because I think he might be more manipulative than Bryce.""
Regan: ""I think Tim seems suspicious because his comment about Bryce's behavior seemed calculated and he's trying to deflect attention from himself. I'm not sure if this means Tim is the killer, but I think he might be more manipulative than Bryce. I'm going to vote for Tim.""

Here are the votes:
Bryce voted to banish Tim
Tim voted to banish Lena
Lena voted to banish Tim
Regan voted to banish Bryce
Tim was banished from the house!


You were banished from the house. You lose.","['Go to the Kitchen', 'Search the cabinets', 'Go to the Hallway']",['Lena'],[False],,"[3, 10, 50, 12]","[1, 1, 0, 9]"
2,1,543.1132624149323,5,True,Player,AriGraphPlayer,Lena,llama,False,6,False,True,False,,,0.0,0.0,0.5,1.0,0.0,"Turn #1
        Location: Bedroom
        Other Players in Bedroom: Regan
        Your Action: Search the closet

You searched the closet but didn't find the key.

Turn #2
        Location: Bedroom
        Other Players in Bedroom: Regan
        Your Action: Search the pillow

You searched the pillow but didn't find the key.

Turn #3
        Location: Bedroom
        Other Players in Bedroom: Regan
        Your Action: Go to the Hallway

Bob was killed! Now the group will have a discussion about who they think the killer is. Try to be brief and tell about your suspicions. Reminder - these are active players: 
1. Bryce
2. Tim
3. Lena
4. Regan
One of them is the killer and shall be banished. Discuss your suspicions, and afterwards you will vote for the killer.
Bryce: ""I think Tim seems suspicious because he was in the hallway with me and then also in the kitchen with Bob.""
Tim: ""I'm concerned about Bryce's accusations, but I don't think he's the killer. His statement seemed a bit too calculated, like he's trying to deflect attention from himself. I think I'll vote for Bryce because of his suspicious behavior and the fact that he was in the kitchen with Bob when he was killed. I'm not saying it's a certainty, but I think it's worth investigating further.""
Lena: ""I think Tim is suspicious because he mentioned that Bryce's statement seemed calculated and that he's trying to deflect attention from himself. However, I think Tim's concern about Bryce's behavior is genuine, but his comment also seems calculated, trying to turn the focus towards Bryce. I'm not sure if this means Tim is the killer, but I'm going to vote for him because I think he might be more manipulative than Bryce.""
Regan: ""I think Tim seems suspicious because his comment about Bryce's behavior seemed calculated and he's trying to deflect attention from himself. I'm not sure if this means Tim is the killer, but I think he might be more manipulative than Bryce. I'm going to vote for Tim.""

Here are the votes:
Bryce voted to banish Tim
Tim voted to banish Lena
Lena voted to banish Tim
Regan voted to banish Bryce
Tim was banished from the house!

Turn #4
        Location: Hallway
        Other Players in Hallway: Bryce and Regan
        Your Action: Go to the Kitchen

You saw Bryce kill Regan in the Hallway!

Regan was killed! Now the group will have a discussion about who they think the killer is. Try to be brief and tell about your suspicions. Reminder - these are active players: 
1. Bryce
2. Lena
One of them is the killer and shall be banished. Discuss your suspicions, and afterwards you will vote for the killer.
Bryce: ""I think Lena is acting a bit suspiciously since she's trying to defend herself by voting against Tim but then Regan got killed in the hallway which is where I killed Bob and I'm starting to think it might be a coincidence but it's worth investigating further I'm going to vote for Lena because I think her alibi is shaky and she's trying to deflect attention from herself.""
Lena: ""I don't think Bryce is the killer. His alibi for Regan's death seems shaky, but he could be innocent. I think I'll vote for Bryce because I want to see if he's telling the truth about his whereabouts during Bob's murder and if he has a solid excuse for not being in the kitchen when Regan was killed.""

Here are the votes:
Bryce voted to banish Lena
Lena voted to banish Bryce
There is a tie in votes, so nobody was banished.

Turn #5
        Location: Kitchen
        Other Players in Kitchen: You are alone.
        Your Action: Search the fridge

You searched the fridge but didn't find the key.

Turn #6
        Location: Kitchen
        Other Players in Kitchen: Bryce
        Your Action: Search the cabinets


You were killed by Bryce! You lose.","['Search the closet', 'Search the pillow', 'Go to the Hallway', 'Go to the Kitchen', 'Search the fridge', 'Search the cabinets']","['Tim', 'Bryce']","[False, True]",,"[4, 4, 9, 0, 5, 1, 33, 5, 4]","[1, 2, 1, 0, 3, 3, 2, 4, 3]"
3,1,543.1132624149323,5,True,Player,AriGraphPlayer,Regan,llama,False,4,False,True,False,,,0.0,0.0,1.0,,1.0,"Turn #1
        Location: Bedroom
        Other Players in Bedroom: Lena
        Your Action: Search the closet

You searched the closet but didn't find the key.

Turn #2
        Location: Bedroom
        Other Players in Bedroom: Lena
        Your Action: Search the pillow

You searched the pillow but didn't find the key.

Turn #3
        Location: Bedroom
        Other Players in Bedroom: Lena
        Your Action: Go to the Hallway

Bob was killed! Now the group will have a discussion about who they think the killer is. Try to be brief and tell about your suspicions. Reminder - these are active players: 
1. Bryce
2. Tim
3. Lena
4. Regan
One of them is the killer and shall be banished. Discuss your suspicions, and afterwards you will vote for the killer.
Bryce: ""I think Tim seems suspicious because he was in the hallway with me and then also in the kitchen with Bob.""
Tim: ""I'm concerned about Bryce's accusations, but I don't think he's the killer. His statement seemed a bit too calculated, like he's trying to deflect attention from himself. I think I'll vote for Bryce because of his suspicious behavior and the fact that he was in the kitchen with Bob when he was killed. I'm not saying it's a certainty, but I think it's worth investigating further.""
Lena: ""I think Tim is suspicious because he mentioned that Bryce's statement seemed calculated and that he's trying to deflect attention from himself. However, I think Tim's concern about Bryce's behavior is genuine, but his comment also seems calculated, trying to turn the focus towards Bryce. I'm not sure if this means Tim is the killer, but I'm going to vote for him because I think he might be more manipulative than Bryce.""
Regan: ""I think Tim seems suspicious because his comment about Bryce's behavior seemed calculated and he's trying to deflect attention from himself. I'm not sure if this means Tim is the killer, but I think he might be more manipulative than Bryce. I'm going to vote for Tim.""

Here are the votes:
Bryce voted to banish Tim
Tim voted to banish Lena
Lena voted to banish Tim
Regan voted to banish Bryce
Tim was banished from the house!

Turn #4
        Location: Hallway
        Other Players in Hallway: Bryce and Lena
        Your Action: Go to the Bedroom


You were killed by Bryce! You lose.","['Search the closet', 'Search the pillow', 'Go to the Hallway', 'Go to the Bedroom']",['Bryce'],[False],,"[4, 4, 11, 5, 5]","[1, 2, 5, 2, 8]"
4,1,543.1132624149323,5,True,Player,AriGraphPlayer,Bob,llama,False,3,False,True,False,,,0.0,,,,,"Turn #1
        Location: Kitchen
        Other Players in Kitchen: You are alone.
        Your Action: Search the cabinets

You searched the cabinets but didn't find the key.

Turn #2
        Location: Kitchen
        Other Players in Kitchen: Bryce and Tim
        Your Action: Go to the Hallway

Turn #3
        Location: Hallway
        Other Players in Hallway: Bryce
        Your Action: Go to the Bedroom


You were killed by Bryce! You lose.","['Search the cabinets', 'Go to the Hallway', 'Go to the Bedroom']",[],[],,"[5, 5]","[1, 2]"
5,2,500.8749945163727,5,True,Player,AriGraphPlayer,Bob,llama,False,2,True,False,False,,,0.0,0.0,0.0,,0.0,"Turn #1
        Location: Hallway
        Other Players in Hallway: Sally
        Your Action: Go to the Kitchen

Turn #2
        Location: Kitchen
        Other Players in Kitchen: Bryce and Sally
        Your Action: Search the cabinets

You found the key in the cabinets! Find the door and escape to win the game.

Lena was killed! Now the group will have a discussion about who they think the killer is. Try to be brief and tell about your suspicions. Reminder - these are active players: 
1. Bob
2. Bryce
3. Sally
4. Regan
One of them is the killer and shall be banished. Discuss your suspicions, and afterwards you will vote for the killer.
Bob: ""I think Bryce might be the killer because he was in the kitchen with me when I found the key, and now Lena is dead. He had a chance to kill her while we were discussing our plans. I'm not saying it's definitely him, but it's a possibility. I'm going to vote for Bryce.""
Bryce: ""I don't think I'm the killer, I was just in the kitchen searching for the key and found it in the cabinets with Bob and Sally. I'm voting for Bob because he's accusing me without any real evidence, and he seemed a bit suspicious when I found the key.""
Sally: ""I think Bryce is suspicious, he was quick to defend himself and shift the blame to Bob, and it seems like he's trying to divert attention from himself. But on the other hand, Bob's accusation seems reasonable, and I don't know if it's a coincidence that Lena was killed in the kitchen while we were discussing our plans. I'm going to vote for Bob because he had a chance to kill Lena while we were searching for the key, and his accusation against Bryce seems a bit unfair without any concrete evidence.""
Regan: ""I think Sally seems suspicious to me, I don't know why but she seemed a bit calm when we were discussing Lena's death and it's almost as if she was already expecting it or something. I'm going to vote for Sally because her reaction seemed a bit off to me and I don't trust her.""

Here are the votes:
Bob voted to banish Sally
Bryce voted to banish Regan
Sally voted to banish Bob
Regan voted to banish Bob
Bob was banished from the house!


You were banished from the house. You lose.","['Go to the Kitchen', 'Search the cabinets']",['Sally'],[False],,"[2, 17, 21]","[0, 5, 4]"
6,2,500.8749945163727,5,True,Player,AriGraphPlayer,Bryce,llama,False,4,False,True,False,,,0.0,0.0,1.0,,1.0,"Turn #1
        Location: Kitchen
        Other Players in Kitchen: You are alone.
        Your Action: Search the fridge

You searched the fridge but didn't find the key.

Turn #2
        Location: Kitchen
        Other Players in Kitchen: Bob and Sally
        Your Action: Search the cabinets

You found the key in the cabinets! Find the door and escape to win the game.

Lena was killed! Now the group will have a discussion about who they think the killer is. Try to be brief and tell about your suspicions. Reminder - these are active players: 
1. Bob
2. Bryce
3. Sally
4. Regan
One of them is the killer and shall be banished. Discuss your suspicions, and afterwards you will vote for the killer.
Bob: ""I think Bryce might be the killer because he was in the kitchen with me when I found the key, and now Lena is dead. He had a chance to kill her while we were discussing our plans. I'm not saying it's definitely him, but it's a possibility. I'm going to vote for Bryce.""
Bryce: ""I don't think I'm the killer, I was just in the kitchen searching for the key and found it in the cabinets with Bob and Sally. I'm voting for Bob because he's accusing me without any real evidence, and he seemed a bit suspicious when I found the key.""
Sally: ""I think Bryce is suspicious, he was quick to defend himself and shift the blame to Bob, and it seems like he's trying to divert attention from himself. But on the other hand, Bob's accusation seems reasonable, and I don't know if it's a coincidence that Lena was killed in the kitchen while we were discussing our plans. I'm going to vote for Bob because he had a chance to kill Lena while we were searching for the key, and his accusation against Bryce seems a bit unfair without any concrete evidence.""
Regan: ""I think Sally seems suspicious to me, I don't know why but she seemed a bit calm when we were discussing Lena's death and it's almost as if she was already expecting it or something. I'm going to vote for Sally because her reaction seemed a bit off to me and I don't trust her.""

Here are the votes:
Bob voted to banish Sally
Bryce voted to banish Regan
Sally voted to banish Bob
Regan voted to banish Bob
Bob was banished from the house!

Turn #3
        Location: Kitchen
        Other Players in Kitchen: Sally
        Your Action: Go to the Hallway

Turn #4
        Location: Hallway
        Other Players in Hallway: Sally and Regan
        Your Action: Unlock the door to escape and win the game!


You were killed by Regan! You lose.","['Search the fridge', 'Search the cabinets', 'Go to the Hallway', 'Unlock the door to escape and win the game!']",['Regan'],[False],,"[5, 11, 21, 5, 6]","[1, 1, 3, 2, 2]"
7,2,500.8749945163727,5,True,Player,AriGraphPlayer,Sally,llama,False,6,False,False,True,,,0.0,0.0,0.5,1.0,0.0,"Turn #1
        Location: Hallway
        Other Players in Hallway: Bob
        Your Action: Go to the Kitchen

Turn #2
        Location: Kitchen
        Other Players in Kitchen: Bob and Bryce
        Your Action: Search the cabinets

You found the key in the cabinets! Find the door and escape to win the game.

Lena was killed! Now the group will have a discussion about who they think the killer is. Try to be brief and tell about your suspicions. Reminder - these are active players: 
1. Bob
2. Bryce
3. Sally
4. Regan
One of them is the killer and shall be banished. Discuss your suspicions, and afterwards you will vote for the killer.
Bob: ""I think Bryce might be the killer because he was in the kitchen with me when I found the key, and now Lena is dead. He had a chance to kill her while we were discussing our plans. I'm not saying it's definitely him, but it's a possibility. I'm going to vote for Bryce.""
Bryce: ""I don't think I'm the killer, I was just in the kitchen searching for the key and found it in the cabinets with Bob and Sally. I'm voting for Bob because he's accusing me without any real evidence, and he seemed a bit suspicious when I found the key.""
Sally: ""I think Bryce is suspicious, he was quick to defend himself and shift the blame to Bob, and it seems like he's trying to divert attention from himself. But on the other hand, Bob's accusation seems reasonable, and I don't know if it's a coincidence that Lena was killed in the kitchen while we were discussing our plans. I'm going to vote for Bob because he had a chance to kill Lena while we were searching for the key, and his accusation against Bryce seems a bit unfair without any concrete evidence.""
Regan: ""I think Sally seems suspicious to me, I don't know why but she seemed a bit calm when we were discussing Lena's death and it's almost as if she was already expecting it or something. I'm going to vote for Sally because her reaction seemed a bit off to me and I don't trust her.""

Here are the votes:
Bob voted to banish Sally
Bryce voted to banish Regan
Sally voted to banish Bob
Regan voted to banish Bob
Bob was banished from the house!

Turn #3
        Location: Kitchen
        Other Players in Kitchen: Bryce
        Your Action: Go to the Hallway

Turn #4
        Location: Hallway
        Other Players in Hallway: Bryce and Regan
        Your Action: Go to the Kitchen

You saw Regan kill Bryce in the Hallway!

Bryce was killed! Now the group will have a discussion about who they think the killer is. Try to be brief and tell about your suspicions. Reminder - these are active players: 
1. Sally
2. Regan
One of them is the killer and shall be banished. Discuss your suspicions, and afterwards you will vote for the killer.
Sally: ""I think Regan is the killer, she accused me of being suspicious earlier when Lena was killed, but her own behavior seems suspicious to me now that Bryce is dead, she killed him in the hallway where I saw her and it seems like she's trying to cover her tracks, I don't trust her and I'm voting for her to be banished.""
Regan: ""I think Sally is the killer because she had a chance to kill Bryce in the hallway while she was alone with him, and now she's trying to deflect the suspicion by accusing me of being the killer, it doesn't make sense and it seems like she's trying to cover her tracks, I don't trust her and I'm voting for her to be banished.""

Here are the votes:
Sally voted to banish Regan
Regan voted to banish Sally
There is a tie in votes, so nobody was banished.

Turn #5
        Location: Kitchen
        Other Players in Kitchen: You are alone.
        Your Action: Go to the Hallway

Turn #6
        Location: Hallway
        Other Players in Hallway: You are alone.
        Your Action: Unlock the door to escape and win the game!

You escaped the house! You win!!!

","['Go to the Kitchen', 'Search the cabinets', 'Go to the Hallway', 'Go to the Kitchen', 'Go to the Hallway', 'Unlock the door to escape and win the game!']","['Bob', 'Regan']","[False, True]",,"[3, 16, 47, 5, 4, 53, 42, 5, 3]","[2, 0, 0, 0, 5, 3, 23, 10, 2]"
8,2,500.8749945163727,5,True,Player,AriGraphPlayer,Regan,llama,True,6,False,,,2,0,,0.0,0.0,0.0,,"Turn #1
        Location: Bedroom
        Other Players in Bedroom: Lena
        Your Action: Search the pillow

You're the killer! You cannot search for the key. You must kill the other players.

Turn #2
        Location: Bedroom
        Other Players in Bedroom: Lena
        Your Action: Kill Lena

You killed Lena! Good job. You have 3 left to kill.

Lena was killed! Now the group will have a discussion about who they think the killer is. Try to be brief and tell about your suspicions. Reminder - these are active players: 
1. Bob
2. Bryce
3. Sally
4. Regan
One of them is the killer and shall be banished. Discuss your suspicions, and afterwards you will vote for the killer.
Bob: ""I think Bryce might be the killer because he was in the kitchen with me when I found the key, and now Lena is dead. He had a chance to kill her while we were discussing our plans. I'm not saying it's definitely him, but it's a possibility. I'm going to vote for Bryce.""
Bryce: ""I don't think I'm the killer, I was just in the kitchen searching for the key and found it in the cabinets with Bob and Sally. I'm voting for Bob because he's accusing me without any real evidence, and he seemed a bit suspicious when I found the key.""
Sally: ""I think Bryce is suspicious, he was quick to defend himself and shift the blame to Bob, and it seems like he's trying to divert attention from himself. But on the other hand, Bob's accusation seems reasonable, and I don't know if it's a coincidence that Lena was killed in the kitchen while we were discussing our plans. I'm going to vote for Bob because he had a chance to kill Lena while we were searching for the key, and his accusation against Bryce seems a bit unfair without any concrete evidence.""
Regan: ""I think Sally seems suspicious to me, I don't know why but she seemed a bit calm when we were discussing Lena's death and it's almost as if she was already expecting it or something. I'm going to vote for Sally because her reaction seemed a bit off to me and I don't trust her.""

Here are the votes:
Bob voted to banish Sally
Bryce voted to banish Regan
Sally voted to banish Bob
Regan voted to banish Bob
Bob was banished from the house!

Turn #3
        Location: Bedroom
        Other Players in Bedroom: You are alone.
        Your Action: Go to the Hallway

Turn #4
        Location: Hallway
        Other Players in Hallway: Bryce and Sally
        Your Action: Kill Bryce

You killed Bryce! Good job. You have 1 left to kill.

Bryce was killed! Now the group will have a discussion about who they think the killer is. Try to be brief and tell about your suspicions. Reminder - these are active players: 
1. Sally
2. Regan
One of them is the killer and shall be banished. Discuss your suspicions, and afterwards you will vote for the killer.
Sally: ""I think Regan is the killer, she accused me of being suspicious earlier when Lena was killed, but her own behavior seems suspicious to me now that Bryce is dead, she killed him in the hallway where I saw her and it seems like she's trying to cover her tracks, I don't trust her and I'm voting for her to be banished.""
Regan: ""I think Sally is the killer because she had a chance to kill Bryce in the hallway while she was alone with him, and now she's trying to deflect the suspicion by accusing me of being the killer, it doesn't make sense and it seems like she's trying to cover her tracks, I don't trust her and I'm voting for her to be banished.""

Here are the votes:
Sally voted to banish Regan
Regan voted to banish Sally
There is a tie in votes, so nobody was banished.

Turn #5
        Location: Hallway
        Other Players in Hallway: You are alone.
        Your Action: Go to the Bedroom

Turn #6
        Location: Bedroom
        Other Players in Bedroom: You are alone.
        Your Action: Search the closet

You're the killer! You cannot search for the key. You must kill the other players.

Game over!
        Everyone is either killed, banished, or escaped.
        Killed: 2
        Escaped: 1
        Banished: 1Game over!
        Everyone is either killed, banished, or escaped.
        Killed: 2
        Escaped: 1
        Banished: 1","['Search the pillow', 'Kill Lena', 'Go to the Hallway', 'Kill Bryce', 'Go to the Bedroom', 'Search the closet']","['Bob', 'Sally']","[True, True]",,,
9,2,500.8749945163727,5,True,Player,AriGraphPlayer,Lena,llama,False,2,False,True,False,,,0.0,,,,,"Turn #1
        Location: Bedroom
        Other Players in Bedroom: Regan
        Your Action: Search the pillow

You searched the pillow but didn't find the key.

Turn #2
        Location: Bedroom
        Other Players in Bedroom: Regan
        Your Action: Search the closet


You were killed by Regan! You lose.","['Search the pillow', 'Search the closet']",[],[],,[4],[1]
